,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35
16,1,-1.164527331672061,-0.05619745966954939,-5.926643687863545,7.0050394017597055,3.277427204099429,0.8536749807021207,-1.1809776342175873,2.4693354476104465,1.0480027460142853,-3.3036248505841117,3.8324708635028464,6.55773603961652,3.7684683072437326,4.0808190281146945,5.437875521377005,-6.627516921254447,-0.5702311314849149,-0.6015849458682048,3.317343773391026,-1.1301096079818482,3.669223220080013,2.4886816682811084,-1.7650144017919038,1.1179986933462727,5.055568692923882,0.6346250814224159,2.3620291658448562,-5.380008668011825,1.8359434335972606,0.08731658362665942,2.8118563715806277,-1.349246237437884,-4.95659061081629,-1.7760927349791937,-0.2553067850574263
17,0,-3.514381118096825,2.150546308797101,1.1658642684119873,0.4096787182665556,-6.463868010831112,0.8333343726266188,4.40047740173724,0.0032323462821736496,3.365773361223924,-1.6731222269280273,1.9881079552636614,3.236923633526174,4.919183869806538,-0.6887930588171711,1.6720595751848497,-0.6246790059177606,-1.899155241793725,5.3210169152245665,2.006299423350515,-4.5270295063712656,-4.00362744985518,-5.5494991646369325,-0.0825165848899665,3.750728913904639,2.628723465045862,2.8898696861056825,2.0423673666595104,-6.199098119225136,2.5045325060480685,1.6585619244813308,-2.059403167231821,5.273235067435498,-0.8482423482716014,4.915936434120302,-1.71309956944564
18,1,-0.11179287332774789,-2.853163645609768,4.529405919891747,-3.0332447451609137,1.470023635534223,1.282107762192126,-4.424715038008365,1.9557559897383596,-4.2074117506183715,4.939487262616833,0.11110753171297603,-1.8089466371842942,-11.249019235976883,-0.04164833697019381,-1.980908363836895,5.266281269840467,0.06536957634759646,-2.4798630704392726,-4.626204600911821,1.8954174652665094,-2.179440552297702,6.039427830814312,2.0236117017173574,0.15181884500875556,-1.877935106159138,0.8162823000620614,-1.0139604549464603,4.797521765368552,-3.2156695950782503,-2.0226971411964074,1.9953459260179884,-5.175497044795052,-0.1514054999425626,4.18650980239947,-2.1706286910379706
19,1,-0.5809806642042906,-1.5238040394985046,4.850120952640563,-1.3427296211090651,-0.6396737285711247,0.9801842057524838,-5.066390671876784,0.19549575071253797,-2.6615949088738162,1.2397036610780254,4.712618355128315,1.1482247539624053,-6.773704636620248,0.5351973981869318,-1.009901864094581,4.963819981502663,-0.5542333944703037,3.945532883572002,-1.684579006199475,1.57031661754248,-1.3417979787372836,4.2632375543214645,-0.7873148577562432,-0.08932780441277226,0.24436025637626327,1.010943672751548,0.8190241218447163,-1.679426239083188,-0.7836371530847417,0.23559158445983033,3.60227312731621,-4.361961015366403,2.8531115032972774,6.415208756028945,-2.7064755435255736
20,1,1.2517295067110559,0.702030390882162,-0.41170466924722743,0.466937554094307,-1.8079627665884026,2.641063194427743,-1.367816652723863,-4.00726040288845,0.7512395352902465,0.7632874601434066,1.3908310884553239,-1.8821819204980714,3.432494469363247,-0.45189379287129444,-4.605767919756007,-1.6232968437993698,0.31949508036179447,0.12559894034865204,2.6893508901645578,2.6231326992719257,0.8507115865112204,-1.0144593199561114,-4.3531390037626485,-1.2394849317120535,2.377447852836615,-1.9065696331072706,-3.1259656802514066,2.786405607920605,-1.5657584000323692,-3.6381957586534766,0.15621115642665623,-2.179317550437961,0.8088064516530779,-1.748389248273639,0.7467173321181519
21,0,-0.5400569010463981,0.23228134498900055,1.2895751389513666,3.810946886548648,-1.174460495805794,-1.2139033690295902,-2.1309787405527985,1.8401176409734652,0.23448373435026554,4.946677417278508,1.9827688361992768,5.137149214168781,3.0216637592815534,1.862532903875963,1.6046562813681033,-3.516828049137677,-0.4624047388174342,1.1729726104736926,-2.5369000971297746,0.6738699600474832,1.3866363243561781,2.023598904881795,-0.9978236107314331,4.497597233113573,1.1356673265879091,1.5512879782262259,-3.7300836266313913,-0.17595955849352704,0.4222579215366614,-0.23275033529602365,0.6128220071509853,-2.329165109087493,-1.1396872443580939,4.028598728559703,-0.12536164120002433
22,0,-0.2667642190879629,3.567509113011887,-0.05574904664006096,1.4174412370853393,-0.5092216883915116,-1.6990196493431946,1.1603363289903947,-0.6706241481231261,0.9643679842736049,2.1503681713453844,-3.955679227906969,3.345823021329259,-0.6080043847586469,0.5390162241003181,1.0273793484107687,0.40612645790474095,1.184042484415855,-1.0861238464348115,-2.0595191868391014,-0.20022854208415045,-3.779543297652583,-0.409904231256509,-2.3834810499471866,0.3645896572074776,-0.9636471768387547,1.2838184170701672,0.9136542416754189,-2.297032889207862,1.8611780630380215,-0.9292796757239598,-1.4426026165698245,1.9133288474629242,4.850795098434865,2.8362231755025014,-2.985930395518458
23,0,-1.7663965197218623,-1.8896922978772366,-4.055945044884001,2.570415381360225,-0.3022436679991711,-4.2929723298416045,-2.452272270942286,-1.3790032266125067,0.48531605842424724,0.19032460500468243,-1.1541313002783942,1.8546411364532067,-0.09964496191127284,-0.5024214114220985,-1.5357566599090873,-1.8571425219290167,2.164703945649704,1.517266558362656,-3.4589473250611005,0.6950369830042725,-0.10048579929720235,1.0441771133177322,1.5114359671925648,-0.36520625674923224,-3.753212611293668,2.322328265283987,-2.684164788716648,1.6609282971896655,-0.700922185433326,2.789712572850366,-0.52826090627732,-3.4772487104496217,-2.419108588788503,0.31806127146357754,-0.7519535937450307
24,0,1.2795315493116195,-2.390257567788099,-2.120866361398303,4.605375686623234,-3.768816936843712,1.399170812602763,1.156194830272167,-4.1447231235217865,-1.6057944797590966,-0.7255589828232442,1.99830033756384,0.3954888882355992,-1.0757835772525421,4.879775302114412,5.698351312059309,-3.1212075814363818,-1.5302096458275647,0.23341989930270776,-1.1326502003114314,-3.366062070011969,0.6470723033210051,-0.1016351463573209,-3.246268658129241,-0.5409353227428146,2.4760077503133955,-3.9563944411688494,-3.4421607475835416,-2.7786075199851243,0.34090816498626575,-0.033402301618240135,3.1585746295970494,-1.832768098967735,1.2132606080921855,3.33016125109831,-2.0052079054022487
25,1,2.3381319433556187,-6.084918844309609,3.5573158637756674,-1.0135666768797742,-2.044297524816032,-1.2611124274544183,1.3055824999380086,-7.130895357934387,-2.2086608023541467,5.322916847089178,-4.442445157636769,-4.316937248893261,-1.865766211752194,-3.3737958181679013,-1.1636220978572096,6.567313889879812,-0.5718941822477414,-3.1797632479711213,4.324124055484923,-0.7854935813838962,3.4185655538876683,1.4709974900709544,2.6174542718361513,-8.229924664204741,-5.065820751081119,2.3107677172787855,-2.1240111284206002,6.261211673223602,-4.847382669545654,-5.210893187533942,-1.3556968325229544,1.1361835233370055,6.696052290216463,-1.5844648068339242,-2.503609653976398
26,1,-1.3779791027452901,-0.3760708123269416,-1.5434879163436006,1.3221167277997945,-0.9292436277847367,-0.09289161647752502,-0.9495077488433971,0.7037026314542069,-1.1526960981210161,-0.4995993289039922,0.8413226842351649,5.18632607046553,-2.051835417109445,0.12244871377465197,0.08273373793638238,-2.0011220835333896,2.878971873376751,3.580944360281616,-0.0003152179208929494,2.946329332351772,1.519391141480823,4.5247381114510885,-2.6027728277724553,-0.8542462758982443,-1.0404973146321725,3.0348195107603044,0.4650026990075255,-0.7300770811792685,-0.4431423996302699,-2.799007079627683,2.0342483016582102,-1.0063434129562996,1.8379595533589856,1.374728480536599,-0.36357065444626024
27,0,-4.698722059673354,3.1708873022924875,4.124819493464391,4.662653834333235,-5.687953100366959,-4.400381180274139,-1.993501545255332,-0.7918141363115142,-1.3371662424983448,-0.38609569791539394,-1.2735504656195098,5.323376638409643,-7.287486578966241,3.960444538217518,4.479942831260162,-0.19296774559365173,0.8639398032450324,0.2499640900940649,3.1495154693310594,2.037798625800816,-3.2811566036932907,2.943605920490456,-0.25056767480629666,1.6526280787452885,-7.814119262439238,5.862913084104565,-2.5642973080389524,-3.099841782948973,0.47123483854342074,-0.8850672164264374,-0.11744778935290574,0.6016671703659728,1.87789147629167,12.065144469344142,-1.2014342272466247
28,0,-1.0247149794651702,2.0822936071009366,-3.224786315510039,0.5405440328328612,-1.3844805311804858,-2.939955413545736,2.90577589024536,5.780604228664728,-1.471782022118443,-1.2440623195783376,2.5364807461105734,1.6307783186843965,0.24256916306214396,2.0729780286833197,2.497287809599903,-4.766671565038351,-0.8182115874549531,4.567236288571203,2.4138257941732855,-2.156821935402416,-1.5381548525742752,0.5609660722998581,3.39293367330326,0.7224578356702079,0.49957341604012623,1.6881243920818976,1.7273135051671895,-2.8503172369931877,2.1313124526459797,0.1611605362984591,0.32662449163472823,-2.4943795575797894,-0.8926898215756056,4.718597661461721,-0.5667787682946188
29,1,-0.9204394076924554,-1.5696314433754799,0.13736043196721254,0.16435391231841195,1.8744798382399217,2.090832597498062,-1.9299288655193827,0.12273882824411081,0.23792005645434577,4.121929180435429,-1.285319366443259,-2.946843484359488,-3.512182088239573,0.20496809191656792,-2.7272427474752936,-0.15265858437450053,2.064851200329743,-1.708129398089268,-2.7314661324511276,-0.9547889819990031,-1.266916102781699,0.10203734578821227,-1.7230036537308848,0.8171505167684632,1.6652247882056535,-1.6320205253117943,-0.36957322820782923,1.7737187260061933,-1.8294566438368338,-2.8051527857197995,-2.948353983554912,-3.894036632980356,-2.993350531679632,1.8579474213363636,0.7405044575353239
30,1,0.4954705733656494,0.09363761822593704,0.35842081765002043,-0.019642841078841476,1.152256520326491,-0.5170201408464954,-2.226465020401221,1.9829427868690104,-0.3788606516176005,0.6164739245266958,-0.5520329297039319,-1.6689164922364952,-3.8427673602966337,-1.6681221178788845,1.2247394528431181,0.33239190600787716,1.2348136850209914,2.899468634382922,-3.647264796338634,2.281263555623851,-0.11098555941243879,2.1805873896755763,-0.3138497195748848,-3.739816831755078,-1.3114304578912852,0.33727414624689844,-0.6145778435750235,0.9908239433189212,-0.16859122510977384,3.232060298904763,2.607379754715641,2.6999274465463863,1.2334700169107762,-1.883219017027736,1.285650049653672
31,0,-1.5147739625048893,1.703079300720088,-0.5754918101081686,3.035814406231935,-2.9675143033081386,-1.1794764999975693,-8.994876807606328,2.4539878270241235,-1.0408101783919257,-0.22170083305649257,0.9685852269998152,8.102184702195249,-5.054561088623174,9.129349110968072,0.36331675706177546,0.6951229031770413,-1.3339699568339882,2.088734378696541,-2.5833725778684906,4.5675433740284825,-0.24565581478360476,6.197603633286398,3.199440908747091,4.8831448155174595,-6.861070479483435,0.03949951820049533,-9.352303083733696,4.787747343884464,-4.927691163797585,5.505294260019316,3.2967548316480157,-10.436789046760445,-2.4659622640720396,6.312778785380794,2.4768157557635426
32,0,-0.8710184302328797,-0.9564440713360269,-2.2175244097324525,1.403038686606035,-4.245168989338319,-1.2038230571319555,-0.181253735669558,-0.5311693551971448,-1.585764427349785,-0.933406527605234,-1.8383429398563655,-1.460129964421783,-2.2665513295056243,3.753661538748218,4.95226225527087,-3.3652441952893413,-1.9042648879211461,0.4468548387615473,1.7977390049940012,-4.0091911516803656,2.078221900091783,-1.1163632644441397,-0.5717192877421429,0.44075790940323895,0.7552026960222857,-1.472243867890716,-2.9443261834322265,-2.0565703761922602,3.574768821848918,-0.8972804849726523,4.935657409044309,0.5808426988441054,-1.160529009010829,1.7017780374930875,-1.485958543181793
33,1,0.23566686791038877,2.8850754208419014,1.5267965170162356,-4.505592988872723,0.6282476026505932,-1.327732166854881,1.4677813775179107,-0.23174918442154926,-0.4402561203955457,-0.7106934856169381,-2.6172175409386536,-2.213461314878624,-0.33662552348620833,-0.4166065687500437,-1.0564971967481647,5.327043760420815,-3.692953934674854,3.7396378869639495,-0.5967640471448644,0.3492438904033767,-0.394406705907007,-1.50747197094695,0.6276320399769285,-1.0715515275956704,-1.6722134356926996,-0.48717462495398833,-1.0813620618512252,2.289238120840634,-1.0080847596577458,2.596180162223212,-0.014499394003923088,2.3795738426476585,-0.028463867660356888,-0.18171332940805768,0.47900766460688626
34,0,-2.862014082482247,-0.3797488284925517,3.872957075335313,2.7658440173882006,-3.2767842871175312,-1.576840317063887,-3.8870749449309705,0.42015348827360266,-0.09494775009842643,-1.7201766003493884,-5.482174254614619,3.255548036626659,-0.9828501303158433,3.7289775181524045,-0.8707270743794706,0.9495028077736897,1.4025861486111235,3.994213286534292,-2.322064003422706,2.9227977536006984,-4.113826694318194,1.9733801786099914,-0.8600952900372325,3.8897072982843865,-5.981458896109627,5.743785814824241,-2.4621968483934498,2.845119051840203,0.38246590119556206,-2.491625918561601,1.298259884296383,-0.4287075963694517,-0.8428246616871634,4.3856313858016,-1.0482815570364739
35,1,2.8503592770793587,0.13378702513859164,5.110322666854545,-2.1023650933529026,1.719099654277259,2.8648321689052474,4.8865000938347,-3.183784886059757,2.2368924836261646,0.07157212030500865,-0.657392451591026,-1.3947877902554062,0.8291030955158332,-4.8225562508448885,-2.035232687962928,3.6875750658500297,0.6235799531736651,2.0659139894706846,2.9289183035202693,0.7241068507931537,0.9402805204828592,-5.520397771241689,-1.018494044101761,-7.925517362490702,3.595870121415142,2.0170130024470247,0.583090506141462,0.05087736463202002,1.707819180788362,1.6609528026703677,-2.694901742781578,4.996908549710066,1.1861750884424729,-6.9894392387160975,1.030696489024683
36,0,-3.6956098361983742,3.1063304168911396,-6.2413471831247875,5.922842707954761,-2.7805213286924677,-0.6074563696470346,0.027034356388066182,-1.4085372625971857,2.862499366851219,4.619674357561989,-1.219591355786635,1.0933964677752634,6.502363636786768,2.3184735541355463,-1.2080568876895537,-6.7898578393196205,0.1816722544719508,-0.4818621739644055,2.378502814421953,-3.5764570494868457,-4.361763512775874,1.2341048186359251,-3.2520610915140193,4.064037666133001,0.45085691094997526,2.3613115290774953,-0.7541840363680201,-5.103203575646588,3.074349249671806,0.7697043764114107,-5.3834541190552025,-0.44063250947562643,-1.9245288523667607,6.673239331314231,-3.5721088166971553
37,0,-0.3714240781000565,-0.4880511382622152,-1.4729029224922587,0.8342526111668016,-1.8070730949919922,-2.4249825643400977,-6.431763028474244,6.279651571323887,0.45800704757062793,3.7700613997524757,-0.10768833091951682,0.3550662809610936,-3.7296528151993633,3.087587406202815,2.8913708653004044,-2.2294859021795848,0.49823617454759894,5.3615561632326285,0.006159718849938511,-1.4493659260100233,0.588971732870992,5.553988100793856,0.777581129817729,2.452159759843732,-4.864108650562426,4.2441372536915996,-0.8395131523045202,-0.27250924064713766,-0.9130231622598995,-4.43511460344447,2.290870900699843,-5.793807592697088,-0.5066987993710637,3.927778046401864,-1.784880074203762
38,1,1.8506827214001287,1.0010122128459733,2.5846747120696385,1.9460667086169159,-1.7632671872401455,-3.763528045263028,-3.7089120119105594,4.984013788662481,-2.1081368709140915,-1.9290874180924797,-0.9999181626461421,-1.8236750546830591,-9.211458259874544,-0.5210711917580142,2.2225356900841353,-0.6249133676315066,2.2613799336306277,-0.6965094543754374,-4.568254838023015,3.1339379454381446,-0.7884336094448584,2.3097277889592647,2.7242264140738737,-1.0410477525363862,-8.412435771495836,2.6532733320629354,-0.8077003502170664,1.0812458604653734,-2.071027851088286,-2.362808567573222,4.317161490305967,-2.8100004725015535,0.3444864269047971,4.611799501837857,1.25585703484194
39,1,-2.923211546964332,3.2144162371687,3.4557657842885683,0.22131768739924645,-4.287228442817166,4.516598956285711,4.511553033732324,-2.0507014380788213,2.4352197381756997,-0.40908870944499215,1.091639059415881,-1.4757742567530332,6.957395917698645,-0.32264507167383916,-3.328899213623305,1.1736018709687108,-4.210917355340404,3.710100734098483,6.044773845950344,0.008972814188086483,-0.5083303187596725,-4.316581968776676,-1.184617576324111,0.5318334207224937,6.788168629322506,-1.1511359958307399,-1.3273166812481259,-0.13884426450761123,1.502474597619403,-0.0011498783562934544,0.2210696503336864,2.5753337912710643,-1.3500422133688463,0.9358115099524196,0.7577325346631169
40,0,-2.0202685257710318,1.5734715095747094,-4.058161660734975,2.4176321973665296,2.8275771413985056,-3.415065221348837,-4.077813340434688,-1.0248847926875366,-0.49898439597331323,0.26378165046009094,-0.3525432589373213,5.672350039029855,-2.270837254924628,2.6094993176140475,1.2013799034774455,-6.815202529775486,-2.91837352650149,-0.7548552624847735,-1.3278891689401222,2.388464897316664,-2.554714934177391,2.335722236880344,-0.04621041331931156,1.4822388682297583,-2.6883713189595437,-1.1269122556764786,-2.245662791257248,0.6670587752342728,2.1933923956477406,0.7476241401507598,1.7726571686301325,-1.0058076892713486,-1.4467829393429688,1.776037060330043,0.6276056014271147
41,0,0.576250029155916,-2.165106578009698,2.072394308818974,1.3665956299280748,-0.14552182502025793,1.0735584234112294,1.7664070677161663,0.08388018122126273,-0.0649256254004817,-3.468519239359108,1.3444329864153703,1.8713993313739425,-2.2224803578526013,2.0087516061645343,1.9480446589512153,0.2538718722713102,1.5913389108218823,1.3564441972019035,0.03277826399523078,1.5999171878663259,2.6401120636855944,-3.6604219526246498,-4.648237003955359,-0.5270982864484103,3.478859617103534,4.030173763935153,0.8751662161360986,-1.3014727045029713,0.8037580882674664,-1.7365689923513363,-0.6059240213771292,-0.21048720943452998,-0.2632354850862749,1.111348227752774,-0.4734001740870529
